time,acc_x,acc_y,acc_z,time,gyro_x,gyro_y,gyro_z
60930,-4.686,7.432,3.96,60930,-0.63,0.252,-0.19
60940,-4.094,6.806,4.234,60940,-0.846,0.204,-0.134
60950,-3.724,7.114,4.58,60950,-0.898,0.206,-0.13
60960,-4.174,7.862,4.678,60960,-0.816,0.202,-0.128
60970,-4.418,8.372,4.958,60970,-0.688,0.198,-0.154
60980,-4.464,8.9,5.062,60980,-0.474,0.218,-0.222
60990,-4.338,9.6,5.372,60990,-0.108,0.234,-0.334
61000,-4.334,9.682,5.516,61000,0.326,0.256,-0.484
61010,-4.494,8.882,5.484,61010,0.712,0.342,-0.604
61020,-4.63,7.936,5.666,61020,0.966,0.418,-0.716
61030,-4.572,7.126,5.572,61030,1.052,0.416,-0.81
61040,-4.6,6.878,5.53,61040,0.98,0.408,-0.89
61050,-4.586,7.12,5.528,61050,0.574,0.42,-0.942
61060,-4.562,7.46,5.3,61060,-0.008,0.38,-0.93
61070,-4.636,7.842,5.704,61070,-0.37,0.388,-0.958
61080,-4.28,7.842,6.956,61080,-0.496,0.396,-0.984
61090,-3.9,8.034,7.46,61090,-0.53,0.398,-0.91
61100,-3.882,8.666,6.742,61100,-0.608,0.414,-0.87
61110,-4.038,8.864,6.83,61110,-0.68,0.336,-0.934
61120,-4.138,9.234,7.762,61120,-0.742,0.322,-1
61130,-4.07,9.344,8.328,61130,-0.818,0.324,-1.098
61140,-3.968,8.678,8.326,61140,-0.912,0.278,-1.16
61150,-3.65,7.764,7.47,61150,-0.946,0.238,-1.218
61160,-3.324,7.62,6.398,61160,-0.888,0.25,-1.252
61170,-3.074,7.4,7.298,61170,-0.73,0.346,-1.286
61180,-3.53,7.362,6.656,61180,-0.546,0.466,-1.342
61190,-3.264,8.108,6.83,61190,-0.474,0.584,-1.4
61200,-3.234,8.97,7.488,61200,-0.578,0.68,-1.45
61210,-4.012,8.85,7.436,61210,-0.8,0.744,-1.508
61220,-4.658,8.764,7.36,61220,-1.088,0.79,-1.59
61230,-4.812,8.63,7.748,61230,-1.352,0.83,-1.666
61240,-4.54,7.976,8.46,61240,-1.422,0.902,-1.69
61250,-4.174,7.752,8.728,61250,-1.312,0.908,-1.676
61260,-3.876,8.01,8.45,61260,-0.958,0.844,-1.724
61270,-3.75,8.582,8.122,61270,-0.466,0.818,-1.76
61280,-3.91,9.808,8.31,61280,-0.142,0.774,-1.76
61290,-4.068,10.8,9.062,61290,-0.17,0.658,-1.784
61300,-4.042,11.002,9.398,61300,-0.624,0.576,-1.808
61310,-3.908,10.464,9.172,61310,-1.368,0.536,-1.846
61320,-4.276,8.736,8.174,61320,-2.148,0.46,-1.872
61330,-5.09,6.82,6.668,61330,-2.704,0.368,-1.908
61340,-5.306,5.694,6.45,61340,-2.918,0.304,-1.956
61350,-5.216,5.536,6.636,61350,-2.796,0.29,-2.02
61360,-5.524,6.846,6.462,61360,-2.486,0.316,-2.11
61370,-5.53,8.884,7.336,61370,-2.18,0.358,-2.204
61380,-5.588,10.466,8.266,61380,-2.034,0.454,-2.32
61390,-5.92,10.974,8.464,61390,-2.13,0.592,-2.42
61400,-6.182,10.244,8.384,61400,-2.44,0.724,-2.492
61410,-6.404,8.87,8.094,61410,-2.89,0.836,-2.562
61420,-6.45,7.432,8.574,61420,-3.358,0.922,-2.62
61430,-6.336,6.816,9.294,61430,-3.794,0.958,-2.656
61440,-6.3,6.882,9.864,61440,-4.152,1.024,-2.66
61450,-6.364,7.636,10.776,61450,-4.426,1.16,-2.68
61460,-6.204,8.65,11.2,61460,-4.638,1.248,-2.672
61470,-5.872,9.406,11.15,61470,-4.768,1.274,-2.608
61480,-5.772,9.532,10.654,61480,-4.778,1.31,-2.554
61490,-5.84,9.074,9.954,61490,-4.718,1.342,-2.506
61500,-5.94,8.366,8.74,61500,-4.562,1.356,-2.476
61510,-5.564,7.702,7.842,61510,-4.344,1.364,-2.424
61520,-4.898,7.148,7.496,61520,-4.13,1.366,-2.348
61530,-4.816,6.43,6.422,61530,-3.916,1.368,-2.292
61540,-5.018,5.29,5.244,61540,-3.718,1.384,-2.22
61550,-5.092,4.374,4.178,61550,-3.53,1.43,-2.13
61560,-4.994,3.42,3.05,61560,-3.392,1.534,-1.992
61570,-4.956,2.384,2.144,61570,-3.266,1.618,-1.87
61580,-4.89,1.298,1.508,61580,-3.106,1.694,-1.798
61590,-4.758,0.36,0.888,61590,-3.054,1.754,-1.692
61600,-4.89,0.186,0.61,61600,-3.112,1.836,-1.58
61610,-5.066,0.056,0.398,61610,-3.148,1.97,-1.502
61620,-4.846,-0.22,0.38,61620,-3.088,2.078,-1.41
61630,-4.222,-0.392,0.078,61630,-2.88,2.122,-1.33
61640,-4.32,-0.252,-0.784,61640,-2.504,2.192,-1.306
61650,-4.822,0.136,-1.352,61650,-2.132,2.286,-1.25
61660,-4.754,0.236,-1.288,61660,-1.884,2.384,-1.186
61670,-3.844,-0.118,-1.514,61670,-1.748,2.488,-1.156
61680,-3.012,-0.704,-1.964,61680,-1.702,2.568,-1.126
61690,-2.822,-1.442,-2.366,61690,-1.716,2.564,-1.084
61700,-3.15,-2.362,-2.79,61700,-1.742,2.562,-1.07
61710,-3.242,-3.028,-2.878,61710,-1.67,2.62,-1.114
61720,-2.994,-3.372,-2.736,61720,-1.492,2.672,-1.112
61730,-2.924,-3.24,-2.72,61730,-1.284,2.718,-1.062
61740,-3.034,-3.01,-2.974,61740,-1.078,2.756,-0.988
61750,-3.314,-3.114,-3.622,61750,-0.862,2.802,-0.924
61760,-3.978,-3.292,-4.352,61760,-0.756,2.812,-0.856
61770,-4.466,-3.55,-5.004,61770,-0.822,2.772,-0.778
61780,-4.61,-3.748,-5.74,61780,-1.08,2.81,-0.746
61790,-4.476,-4.448,-5.97,61790,-1.518,2.926,-0.762
61800,-4.076,-4.986,-6.182,61800,-2.064,3.106,-0.762
61810,-3.488,-5.534,-6.52,61810,-2.322,3.274,-0.748
61820,-3.044,-5.964,-6.728,61820,-2.15,3.398,-0.65
61830,-2.926,-5.864,-6.748,61830,-1.71,3.48,-0.454
61840,-2.918,-5.352,-6.876,61840,-1.172,3.542,-0.264
61850,-2.57,-4.392,-6.484,61850,-0.714,3.576,-0.07
61860,-2.292,-2.92,-6.334,61860,-0.498,3.566,0.142
61870,-2.24,-2.302,-6.1,61870,-0.572,3.542,0.332
61880,-2.42,-3.354,-6.932,61880,-0.804,3.554,0.528
61890,-2.322,-5.722,-8.672,61890,-1.098,3.624,0.864
61900,-2.044,-8.194,-10.372,61900,-1.29,3.628,1.318
61910,-1.982,-9.732,-11.674,61910,-1.094,3.488,1.788
61920,-2.054,-10.35,-12.692,61920,-0.518,3.162,2.32
61930,-2.254,-10.166,-13.544,61930,0.054,2.542,2.958
61940,-2.542,-9.23,-14.07,61940,0.128,1.518,3.82
61950,-2.37,-8.048,-13.802,61950,-0.282,0.056,4.68
61960,-1.538,-7.492,-13.764,61960,-0.412,-1.51,5.49
61970,-1.356,-8.922,-15.17,61970,0.414,-2.75,6.36
61980,-2.328,-11.168,-18.268,61980,2.11,-3.924,6.874
61990,-3.356,-12.576,-22.77,61990,4.41,-5.108,7.166
62000,-3.68,-13.266,-28.756,62000,6.004,-6.024,7.674
62010,-2.57,-14.63,-34.264,62010,6.426,-6.418,8.242
62020,-0.296,-15.308,-38.184,62020,6.07,-6.54,8.64
62030,3.464,-14.506,-39.226,62030,5.198,-6.846,8.844
62040,8.534,-15.978,-39.226,62040,4.734,-7.42,8.644
62050,8.996,-17.726,-39.214,62050,4.104,-8.136,8.476
62060,7.616,-14.168,-39.226,62060,2.752,-9.052,8.288
62070,11.248,-4.38,-38.406,62070,0.972,-9.948,7.98
62080,17.648,6.1,-32.478,62080,-0.996,-10.38,7.646
62090,19.246,12.41,-26.408,62090,-2.698,-10.402,7.452
62100,17.052,14.618,-18.972,62100,-3.546,-10.352,7.492
62110,14.912,18.45,-13.528,62110,-4.986,-11.008,7.794
62120,14.292,22.318,-10.046,62120,-8.452,-11.38,7.004
62130,12.938,25.822,-4.604,62130,-6.91,-6.744,4.774
62140,11.79,29.466,1.882,62140,-5.978,-4.058,2.548
62150,13.324,31.064,10.474,62150,-5.094,-3.73,1.714
62160,16.466,28.944,17,62160,-3.666,-4.478,0.616
62170,19.156,21.124,17.284,62170,-1.914,-6.894,-0.962
62180,22,7.024,12.766,62180,1.284,-8.966,-2.132
62190,21.28,-7.01,-22.158,62190,4.262,-8.54,-1.56
62200,37.22,6.846,20.658,62200,5.68,-7.004,-0.596
62210,39.226,-1.58,7.294,62210,5.658,-6.224,-0.146
62220,28.156,-10.594,-11.518,62220,5.03,-6.05,0.008
62230,3.196,-10.362,-19.616,62230,4.348,-5.656,-0.056
62240,-15.182,-16.448,-16.512,62240,4.334,-5.208,-0.314
62250,-11.724,-23.334,-14.262,62250,4.968,-4.938,-0.724
62260,15.1,-25.676,-8.116,62260,5.662,-4.786,-1.076
62270,28.53,-18.552,3.046,62270,6.136,-4.544,-1.308
62280,21.786,-7.606,10.332,62280,6.222,-4.216,-1.34
62290,13.45,2.134,12.622,62290,5.982,-3.872,-1.232
62300,12.674,8.764,15.462,62300,5.606,-3.47,-1.064
62310,13.546,10.558,16.502,62310,5.216,-3.124,-0.904
62320,11.976,11.004,15.312,62320,4.866,-2.83,-0.86
62330,10.98,12.51,15.008,62330,4.672,-2.45,-0.956
62340,11.384,14.844,15.222,62340,4.668,-1.998,-1.124
62350,11.396,17.896,15.574,62350,4.758,-1.648,-1.396
62360,10.172,20.12,16.336,62360,4.85,-1.354,-1.542
62370,8.944,21.17,16.552,62370,4.964,-1.104,-1.522
62380,7.212,21.616,16.57,62380,5.158,-0.94,-1.432
62390,5.374,21.922,16.434,62390,5.264,-0.858,-1.312
62400,4.62,21.992,15.958,62400,5.276,-0.738,-1.2
62410,4.282,22.032,15.604,62410,5.32,-0.514,-1.126
62420,3.75,21.744,13.4,62420,5.336,-0.246,-1.112
62430,3.938,20.668,11.792,62430,5.154,0.01,-1.138
62440,3.392,18.778,10.042,62440,4.736,0.352,-1.15
62450,1.806,17.14,8.092,62450,4.084,0.688,-1.16
62460,0.27,16.324,7.224,62460,3.286,0.95,-1.216
62470,-0.52,15.902,7.024,62470,2.356,1.12,-1.21
62480,-0.426,15.332,6.482,62480,1.332,1.164,-1.134
62490,-0.126,15.322,5.864,62490,0.392,1.05,-1.13
62500,-0.046,16.204,5.096,62500,-0.262,0.908,-1.224
62510,0.192,17.25,4.782,62510,-0.688,0.914,-1.282
62520,-0.014,17.682,3.9,62520,-1,1.01,-1.288
62530,-0.836,17.974,2.948,62530,-1.276,1.04,-1.324
62540,-1.868,18.116,2.476,62540,-1.53,1.056,-1.396
62550,-3.346,17.55,1.986,62550,-1.928,1.216,-1.386
62560,-4.94,16.196,1.182,62560,-2.446,1.456,-1.168
62570,-5.612,15.306,0.312,62570,-2.608,1.6,-0.898
62580,-4.912,14.452,0.762,62580,-2.416,1.544,-0.728
62590,-4.034,13.022,0.778,62590,-2.282,1.314,-0.608
62600,-3.66,12.054,0.168,62600,-2.406,1.132,-0.47
62610,-3.318,12.6,-0.368,62610,-2.912,1.07,-0.276
62620,-2.876,13.852,0.628,62620,-3.326,1.004,-0.13
62630,-3.348,13.318,1.552,62630,-3.178,0.824,-0.118
62640,-5.322,11.238,1.288,62640,-2.582,0.58,-0.072
62650,-7.576,9.19,-0.506,62650,-1.722,0.43,0.028
62660,-8.96,9.802,-1.946,62660,-0.878,0.322,0.1
62670,-9.014,12.996,-0.628,62670,-0.418,0.132,0.214
62680,-8.438,13.72,1.344,62680,-0.24,-0.06,0.226
62690,-8.404,11.794,1.258,62690,-0.148,-0.194,0.136
62700,-9.164,8.74,0.106,62700,-0.008,-0.236,0.06
62710,-9.776,5.448,-1.878,62710,0.2,-0.232,-0.018
62720,-9.876,4.064,-2.326,62720,0.528,-0.224,-0.102
62730,-10.24,5.206,-1.466,62730,0.95,-0.23,-0.212
62740,-10.49,6.356,-1.54,62740,1.272,-0.318,-0.35
62750,-10.162,7.41,-1.586,62750,1.284,-0.34,-0.534
62760,-9.182,8.146,-1.512,62760,0.816,-0.222,-0.68
62770,-7.928,8.168,-0.902,62770,0.008,-0.16,-0.714
62780,-7.134,7.464,0.036,62780,-0.598,-0.18,-0.766
62790,-6.726,6.298,0.354,62790,-0.738,-0.25,-0.82
62800,-6.5,5.412,-0.374,62800,-0.514,-0.322,-0.84
62810,-6.226,5.898,-1.732,62810,-0.19,-0.314,-0.808
62820,-5.444,8.03,-1.096,62820,-0.002,-0.274,-0.742
62830,-4.592,10.382,1.406,62830,-0.01,-0.306,-0.678
62840,-4.392,10.57,2.504,62840,-0.23,-0.298,-0.564
62850,-4.58,9.104,1.534,62850,-0.612,-0.214,-0.436
62860,-4.506,7.206,-0.278,62860,-0.94,-0.132,-0.34
62870,-4.168,5.88,-1.236,62870,-1.082,-0.064,-0.238
62880,-3.696,5.594,-0.63,62880,-1.048,-0.06,-0.128
62890,-3.462,5.82,-0.268,62890,-0.938,-0.006,-0.036
62900,-3.714,6.942,-1.158,62900,-0.666,0.124,0.024
62910,-3.512,8.504,-0.72,62910,-0.192,0.222,0.09
62920,-3.148,9.764,0.436,62920,0.346,0.26,0.18
62930,-3.49,9.974,-0.092,62930,0.812,0.26,0.146
62940,-3.956,9.188,-1.64,62940,0.99,0.228,0.158
62950,-4.246,8.598,-2.046,62950,0.926,0.108,0.278
62960,-4.148,8.31,-1.114,62960,0.9,-0.042,0.27
62970,-3.948,7.996,-0.83,62970,1.026,-0.17,0.158
62980,-4.284,7.504,-1.248,62980,1.138,-0.324,0.074
62990,-4.732,6.568,-1.448,62990,1.23,-0.512,0.028
63000,-5.324,6.746,-1.542,63000,1.336,-0.696,0.014
63010,-5.668,8.1,-1.276,63010,1.564,-0.846,-0.038
63020,-5.866,8.608,-1.252,63020,1.914,-0.938,-0.12
63030,-6.348,8.074,-1.188,63030,2.264,-1.004,-0.184
63040,-6.392,7.936,-1.29,63040,2.332,-1.054,-0.122
63050,-6.244,8.016,-1.3,63050,2.19,-1.138,-0.14
63060,-6.304,7.848,-1.386,63060,1.914,-1.226,-0.168
63070,-6.36,7.25,-1.112,63070,1.602,-1.32,-0.182
63080,-6.504,6.91,-0.842,63080,1.408,-1.412,-0.166
63090,-6.36,6.886,-0.344,63090,1.382,-1.47,-0.152
63100,-6.344,7.324,-0.048,63100,1.446,-1.518,-0.154
63110,-6.158,6.962,0.38,63110,1.484,-1.52,-0.102
63120,-6.292,7.134,0.502,63120,1.368,-1.438,-0.024
63130,-5.956,7.996,-0.112,63130,1.022,-1.312,0.066
63140,-5.744,8.654,-0.672,63140,0.608,-1.136,0.114
63150,-5.832,8.356,-0.884,63150,0.182,-0.922,0.154
63160,-5.558,7.874,-0.704,63160,-0.272,-0.748,0.222
63170,-5.156,7.978,-0.644,63170,-0.728,-0.62,0.288
63180,-4.404,8.11,-0.52,63180,-0.95,-0.478,0.35
63190,-3.758,8.906,0.312,63190,-0.862,-0.282,0.376
63200,-3.362,10.064,1.414,63200,-0.664,-0.046,0.35
63210,-3.238,11.11,1.916,63210,-0.546,0.196,0.398
63220,-3.182,11.726,2.174,63220,-0.644,0.408,0.562
63230,-3.416,11.704,2.114,63230,-0.99,0.416,0.762
63240,-3.82,10.952,1.686,63240,-1.188,0.31,0.842
63250,-3.836,10.494,1.198,63250,-1.02,0.302,0.736
63260,-3.36,10.75,0.832,63260,-0.744,0.332,0.646
63270,-2.662,11.582,1.44,63270,-0.596,0.26,0.65
63280,-2.13,12.22,2.332,63280,-0.382,0.114,0.606
63290,-2.182,11.788,2.934,63290,-0.102,0.02,0.532
63300,-3.006,10.462,2.1,63300,0.05,-0.032,0.488
63310,-3.678,10.458,1.122,63310,0.004,-0.112,0.438
63320,-3.182,11.63,0.924,63320,-0.076,-0.074,0.316
63330,-2.088,12.132,1.272,63330,-0.118,0.012,0.196
63340,-2.09,10.77,0.834,63340,-0.138,0.058,0.142
63350,-3.16,9.612,0.258,63350,-0.126,0.076,0.132
63360,-3.402,9.858,0.398,63360,-0.148,0.104,0.128
63370,-2.71,11.034,0.714,63370,-0.226,0.204,0.088
63380,-2.026,11.704,0.774,63380,-0.328,0.302,0
63390,-1.118,12.062,2.144,63390,-0.352,0.392,-0.09
63400,-0.494,12.112,2.616,63400,-0.304,0.492,-0.132
63410,-0.59,11.578,2.566,63410,-0.2,0.572,-0.174
63420,-0.888,10.672,2.6,63420,-0.136,0.676,-0.198
63430,-1.106,9.918,2.74,63430,-0.262,0.796,-0.166
63440,-0.968,9.844,3.144,63440,-0.492,0.856,-0.21
63450,-0.84,9.862,3.298,63450,-0.764,0.902,-0.206
63460,-0.732,9.622,3.234,63460,-1.01,0.94,-0.136
63470,-0.538,9.038,3.146,63470,-1.084,0.95,-0.086
63480,-0.654,8.356,2.888,63480,-1.03,0.938,-0.014
63490,-0.64,8.148,2.782,63490,-1.002,0.902,0.046
63500,-0.344,8.356,2.546,63500,-1.066,0.842,0.144
63510,-0.616,9.372,2.636,63510,-1.134,0.862,0.182
63520,-0.786,9.96,2.692,63520,-1.22,0.938,0.226
63530,-0.928,9.23,2.238,63530,-1.232,0.944,0.244
63540,-1.296,8.074,1.558,63540,-1.126,0.948,0.226
63550,-1.388,7.412,1.27,63550,-1.048,0.966,0.23
63560,-1.412,7.574,0.914,63560,-0.95,0.966,0.23
63570,-1.412,7.822,0.872,63570,-0.762,0.996,0.238
63580,-1.388,7.954,1.708,63580,-0.616,1.074,0.246
63590,-1.072,8.3,2.066,63590,-0.698,1.132,0.2
63600,-1.304,8.564,1.38,63600,-1.234,1.18,0.256
63610,-1.622,8.56,1.024,63610,-2.114,1.144,0.198
63620,-1.752,8.464,1.212,63620,-2.864,1.012,-0.004
63630,-1.9,8.26,1.06,63630,-3.258,0.934,-0.08
63640,-1.93,7.936,1.012,63640,-3.022,0.88,-0.072
63650,-1.68,7.254,1.898,63650,-2.078,0.846,-0.008
63660,-1.79,7.578,2.006,63660,-0.688,0.872,-0.004
63670,-1.528,8.32,2.128,63670,0.482,0.934,-0.1
63680,-1.91,9.326,2.822,63680,0.912,0.99,-0.198
63690,-3.116,11.416,2.172,63690,0.462,0.99,-0.2
63700,-3.222,11.248,1.884,63700,-0.552,0.942,-0.11
63710,-3.616,8.334,1.264,63710,-1.638,0.858,0.022
63720,-3.912,4.072,0.642,63720,-2.32,0.762,0.18
63730,-3.482,1.36,0.908,63730,-2.374,0.692,0.302
63740,-3.02,2.046,1.386,63740,-1.924,0.65,0.336
63750,-3.042,5.392,2.206,63750,-1.248,0.622,0.256
63760,-3.672,9.446,3.52,63760,-0.566,0.63,0.052
63770,-4.424,12.838,5.242,63770,-0.178,0.672,-0.166
63780,-5.012,15.114,5.904,63780,-0.274,0.694,-0.29
63790,-5.162,15.656,5.462,63790,-0.712,0.664,-0.33
63800,-4.782,14.22,4.442,63800,-1.15,0.594,-0.328
63810,-3.896,12.134,3.798,63810,-1.378,0.526,-0.3
63820,-2.972,10.566,3.108,63820,-1.342,0.48,-0.338
63830,-2.116,10.616,3.13,63830,-1.122,0.47,-0.452
63840,-1.474,12.118,3.772,63840,-0.87,0.458,-0.594
63850,-1.386,14,4.486,63850,-0.688,0.422,-0.704
63860,-1.988,15.352,4.902,63860,-0.58,0.418,-0.842
63870,-2.698,15.506,4.684,63870,-0.658,0.424,-0.96
63880,-3.12,14.302,4.206,63880,-0.916,0.408,-1.018
63890,-3.116,12.858,4.158,63890,-1.17,0.382,-1.046
63900,-2.706,11.612,4.466,63900,-1.304,0.344,-1.06
63910,-2.4,10.798,4.646,63910,-1.366,0.314,-1.1
63920,-2.402,10.034,4.648,63920,-1.442,0.314,-1.148
63930,-2.516,9.706,5.092,63930,-1.544,0.338,-1.178
63940,-2.592,9.766,5.552,63940,-1.602,0.376,-1.212
63950,-2.764,9.35,5.82,63950,-1.614,0.418,-1.246
63960,-3.106,8.67,5.468,63960,-1.616,0.476,-1.268
63970,-3.298,8.008,4.8,63970,-1.612,0.562,-1.298
63980,-3.5,7.692,4.706,63980,-1.578,0.612,-1.314
63990,-3.486,7.796,5.092,63990,-1.576,0.658,-1.322
64000,-3.318,8.102,5.394,64000,-1.688,0.72,-1.344
64010,-3.194,8.474,5.226,64010,-1.834,0.764,-1.348
64020,-3.154,8.686,5.216,64020,-1.94,0.834,-1.328
64030,-3.21,8.814,5.582,64030,-1.948,0.918,-1.328
64040,-3.334,8.836,6.16,64040,-1.848,0.998,-1.342
64050,-3.574,8.624,5.764,64050,-1.72,1.074,-1.34
64060,-3.726,8.656,5.472,64060,-1.604,1.126,-1.342
64070,-3.696,9.104,6.226,64070,-1.544,1.164,-1.364
64080,-3.878,9.492,6.55,64080,-1.488,1.194,-1.414
64090,-3.97,9.45,6.696,64090,-1.48,1.194,-1.47
64100,-3.992,9.16,6.894,64100,-1.578,1.124,-1.492
64110,-4.002,8.84,6.948,64110,-1.724,1.102,-1.53
64120,-3.974,8.658,7.136,64120,-1.874,1.118,-1.61
64130,-4.07,8.904,7.298,64130,-2.004,1.112,-1.702
64140,-4.212,9.194,7.442,64140,-2.068,1.08,-1.782
64150,-4.48,9.716,7.628,64150,-2.08,1.038,-1.82
64160,-4.65,10.192,8.004,64160,-2.028,1.004,-1.846
64170,-4.744,10.254,7.156,64170,-1.92,0.96,-1.858
64180,-4.472,10.254,7.768,64180,-1.882,0.922,-1.85
64190,-4.302,10.308,8.722,64190,-2.124,0.908,-1.868
64200,-4.404,10.676,8.838,64200,-2.598,0.888,-1.92
64210,-4.686,11.08,8.722,64210,-3.186,0.896,-1.946
64220,-4.886,10.788,9.272,64220,-3.71,0.916,-1.934
64230,-4.96,10.158,9.37,64230,-4.06,0.93,-1.932
64240,-5.216,9.708,9.49,64240,-4.122,0.968,-1.944
64250,-5.636,9.962,10.008,64250,-3.938,1.05,-1.96
64260,-6,11.066,10.922,64260,-3.71,1.118,-1.936
64270,-6.19,12.444,11.332,64270,-3.516,1.17,-1.912
64280,-5.97,12.846,11.484,64280,-3.368,1.24,-1.912
64290,-5.58,12.296,11.214,64290,-3.296,1.298,-1.904
64300,-5.336,11.518,10.946,64300,-3.354,1.322,-1.866
64310,-5.076,10.878,10.77,64310,-3.598,1.31,-1.806
64320,-4.83,10.342,10.838,64320,-4.018,1.296,-1.744
64330,-4.448,9.682,10.738,64330,-4.558,1.232,-1.692
64340,-4.148,9.416,10.054,64340,-5.212,1.18,-1.614
64350,-3.912,9.568,9.22,64350,-5.868,1.182,-1.508
64360,-3.638,9.822,8.186,64360,-6.306,1.2,-1.416
64370,-3.42,9.874,6.754,64370,-6.408,1.21,-1.332
64380,-3.452,9.602,5.208,64380,-6.228,1.234,-1.248
64390,-3.252,9.192,3.67,64390,-5.864,1.318,-1.182
64400,-2.85,9.154,2.682,64400,-5.378,1.45,-1.136
64410,-2.32,9.216,1.104,64410,-4.862,1.638,-1.11
64420,-1.838,8.362,-0.154,64420,-4.37,1.862,-1.098
64430,-1.798,6.498,-1.274,64430,-3.908,2.102,-1.112
64440,-1.842,4.412,-2.732,64440,-3.45,2.324,-1.134
64450,-1.782,2.398,-3.586,64450,-2.986,2.516,-1.156
64460,-1.526,0.762,-3.84,64460,-2.538,2.714,-1.178
64470,-1.226,-0.378,-3.7,64470,-2.122,2.924,-1.228
64480,-0.91,-1.086,-3.514,64480,-1.834,3.144,-1.306
64490,-0.774,-1.66,-3.51,64490,-1.76,3.374,-1.398
64500,-0.864,-2.184,-3.646,64500,-1.766,3.618,-1.452
64510,-1.034,-2.83,-3.902,64510,-1.796,3.846,-1.444
64520,-1.294,-3.526,-4.192,64520,-1.852,4.032,-1.4
64530,-1.582,-4.29,-4.624,64530,-1.986,4.194,-1.362
64540,-1.906,-4.696,-4.734,64540,-2.154,4.324,-1.338
64550,-2.15,-4.75,-4.926,64550,-2.37,4.4,-1.31
64560,-2.2,-4.85,-5.552,64560,-2.594,4.456,-1.264
64570,-1.766,-5.222,-6.32,64570,-2.702,4.492,-1.214
64580,-1.082,-5.82,-6.982,64580,-2.646,4.516,-1.168
64590,-0.7,-6.366,-7.74,64590,-2.496,4.574,-1.144
64600,-0.554,-6.614,-8.44,64600,-2.232,4.596,-1.118
64610,-0.506,-6.33,-9.194,64610,-1.88,4.568,-1.034
64620,-0.618,-6.046,-9.84,64620,-1.566,4.538,-0.85
64630,-0.588,-6.428,-10.546,64630,-1.266,4.488,-0.572
64640,-0.47,-7.178,-11.364,64640,-0.956,4.358,-0.276
64650,-0.426,-7.88,-12.24,64650,-0.754,4.114,0.124
64660,-0.294,-8.378,-12.966,64660,-0.932,3.748,0.846
64670,-0.184,-8.958,-14.244,64670,-1.61,3.082,1.894
64680,-0.048,-9.75,-15.874,64680,-2.614,1.904,3.146
64690,0.166,-10.714,-18.056,64690,-2.824,-0.012,3.874
64700,0.256,-11.492,-21.106,64700,-1.806,-2.688,5.074
64710,-0.154,-11.806,-24.936,64710,1.154,-5.418,6.354
64720,-0.47,-11.972,-28.39,64720,6.25,-6.848,6.276
64730,-0.166,-12.36,-31.124,64730,10.826,-6.918,6.302
64740,0.476,-13.262,-35.308,64740,12.706,-6.52,7.236
64750,1.738,-16.272,-38.528,64750,10.536,-5.934,8.478
64760,2.188,-18.492,-39.226,64760,7.312,-5.926,9.184
64770,4.998,-20.576,-39.226,64770,5.274,-6.366,9.452
64780,9.76,-23.894,-39.226,64780,4.746,-7.256,9.234
64790,15.58,-21.496,-39.226,64790,4.88,-8.374,9.218
64800,27.6,-8.756,-39.226,64800,4.326,-9.476,9.47
64810,35.668,10.508,-38.84,64810,3.084,-10.576,9.832
64820,37.16,22.014,-27.7,64820,1.464,-11.9,10.696
64830,33.06,29.308,-12.568,64830,-1.522,-14.098,12.272
64840,28.07,28.846,-6.18,64840,-5.634,-18.038,13.496
64850,21.166,23.712,-3.116,64850,-6.062,-16.74,12.214
64860,15.38,22.87,-2.238,64860,-8.688,-11.228,9.862
64870,11.728,25.08,2.77,64870,-10.044,-2.93,5.954
64880,6.882,25.764,4.86,64880,-10.072,0.886,2.242
64890,1.694,20.994,6.008,64890,-9.11,-1.162,0.782
64900,-0.318,12.122,-2.734,64900,-5.162,-6.098,-0.72
64910,8.552,-2.156,-23.404,64910,1.632,-10.704,-3.534
64920,35.474,14.29,26.386,64920,6.564,-9.278,-3.112
64930,39.226,13.876,17.042,64930,6.848,-6.234,-1.584
64940,39.226,33.644,28.764,64940,3.05,-5.992,-1.002
64950,37.59,28.934,18.282,64950,0.672,-6.208,-1.064
64960,9.938,-6.56,-9.196,64960,2.216,-5.772,-1.43
64970,-27.098,-24.844,-27.42,64970,4.76,-5.184,-1.746
64980,-34.288,-30.544,-23,64980,6.228,-4.774,-2.042
64990,18.292,-37.868,-6.304,64990,6.478,-4.622,-2.406
65000,39.226,-16.756,1.17,65000,5.94,-4.652,-2.81
65010,25.512,7.248,16.606,65010,5.3,-4.524,-3.132
65020,13.542,6.356,23.856,65020,4.81,-4.034,-2.858
65030,15.626,-5.438,19.43,65030,4.594,-3.27,-2.102
65040,17.62,-5.984,20.316,65040,5.046,-2.542,-1.448
65050,18.232,1.764,22.664,65050,5.758,-1.944,-1.054
65060,16.486,10.244,20.222,65060,6.228,-1.368,-0.982
65070,13.844,16.284,18.984,65070,6.292,-0.868,-1.22
65080,13.55,18.62,19.948,65080,5.862,-0.568,-1.594
65090,15.278,17.254,20.988,65090,5.124,-0.454,-1.892
65100,14.72,11.338,22.902,65100,4.22,-0.424,-2.162
65110,10.322,6.208,22.348,65110,3.306,-0.462,-2.258
65120,6.716,5.754,21.062,65120,2.546,-0.51,-2.288
65130,5.706,8.578,19.576,65130,2.146,-0.524,-2.38
