time,acc_x,acc_y,acc_z,time,gyro_x,gyro_y,gyro_z
22540,-2.436,4.788,-0.944,22540,2.418,7.998,-4.318
22550,-2.89,3.538,0.01,22550,2.15,8.462,-3.812
22560,-2.832,2.588,1.076,22560,1.924,8.904,-3.21
22570,-1.948,1.42,1.732,22570,1.608,9.324,-2.494
22580,-1.006,0.044,2.218,22580,0.904,9.654,-1.524
22590,-0.172,-0.438,2.164,22590,-0.532,9.782,-0.018
22600,0.582,-1.01,1.448,22600,-2.99,9.618,2.46
22610,1.088,-1.708,0.498,22610,-5.64,8.588,5.87
22620,1.892,-2.456,0.82,22620,-6.696,6.456,9.552
22630,3.136,-4.736,0.716,22630,-5.336,3.348,13.224
22640,4.188,-8.354,-0.678,22640,-2.076,-0.088,16.006
22650,5.218,-11.47,-2.096,22650,2.224,-2.81,16.854
22660,6.142,-14.046,-4.37,22660,5.934,-5.016,16.438
22670,6.736,-16.112,-7.716,22670,7.28,-7.296,16.148
22680,7.818,-17.142,-10.178,22680,5.74,-9.634,16.114
22690,9.482,-17.074,-13.352,22690,2.972,-11.816,15.846
22700,12.944,-20.038,-18.692,22700,0.626,-14.066,15.624
22710,15.422,-25.714,-28.142,22710,-2.34,-15.722,15.294
22720,15.766,-30.378,-38,22720,-5.608,-16.332,13.75
22730,18.252,-36.966,-39.166,22730,-7.598,-15.656,10.844
22740,23.304,-39.226,-39.072,22740,-8.2,-14.216,7.38
22750,33.21,-35.566,-39.122,22750,-7.59,-13.53,5.064
22760,39.226,-21.608,-39.166,22760,-5.332,-14.024,3.634
22770,39.226,-6.45,-39.166,22770,-2.208,-13.668,2.904
22780,39.226,6.816,-39.164,22780,0.724,-11.328,2.002
22790,39.226,21.044,-39.026,22790,1.828,-10.486,1.054
22800,39.226,31.648,-33.264,22800,0.328,-11.61,1.69
22810,39.226,31.006,-16.39,22810,-2.9,-11.9,2.318
22820,39.226,35.314,5.476,22820,-6.21,-11.598,2.146
22830,39.226,38.646,24.176,22830,-7.176,-10.64,1.416
22840,39.226,38.646,38.718,22840,-6.486,-9.242,0.358
22850,39.226,38.562,39.226,22850,-6.566,-8.472,-0.798
22860,31.61,34.712,33.456,22860,-6.642,-8.042,-2.138
22870,16.904,8.644,-0.984,22870,-5.598,-7.156,-3.102
